"dow","time_utc","latitude","longitude"
"3","01:44:00","36.849342","-119.7904149"
"3","01:44:00","28.6019533","-81.3640295"
"3","01:44:00","33.7229678","-117.792814817"
"3","01:44:00","33.6586634","-111.9325284"
"3","01:44:00","37.896463","-122.061614"
"3","01:44:00","40.520756","-105.04245"
"3","01:44:00","47.2989034","-122.5044333"
"3","01:45:00","30.21853","-85.873588"
"3","01:45:00","39.76002","-121.846577"
"3","01:45:00","32.940423","-80.043941"
"3","01:45:00","40.9826702","-111.9082822"
"3","01:45:00","37.5540212","-121.9795146"
"3","01:45:00","37.896463","-122.061614"
"3","01:45:00","41.360298","-75.6814447"
"3","01:45:00","32.9194393","-97.0875573"
"3","01:45:00","45.53132","-122.65039"
"3","01:45:00","34.144221","-118.757281"
"3","01:45:00","42.227631","-83.681855"
"3","01:45:00","39.217028","-76.863549"
"3","01:45:00","40.5818103","-111.8916767"
"3","01:45:00","47.57906","-122.1702438"
"3","01:45:00","40.69058","-73.98232"
"3","01:45:00","36.134323","-115.084534"
"3","01:45:00","47.384745","-122.234268"
"3","01:45:00","33.627219","-111.894586"
"3","01:45:00","36.011688","-115.175798"
"3","01:45:00","37.6959234","-120.9977461"
"3","01:45:00","37.6959234","-120.9977461"
"3","01:45:00","34.2285","-110.0277"
"3","01:45:00","28.432394","-81.46967"
"3","01:46:00","40.9826702","-111.9082822"
"3","01:46:00","30.2633455","-81.553895"
"3","01:46:00","33.9148759","-117.3324285"
"3","01:46:00","40.795584980951354","-124.16405153555365"
"3","01:46:00","38.955537","-119.942229"
"3","01:46:00","42.641836","-83.127472"
"3","01:46:00","33.9148759","-117.3324285"
"3","01:46:00","32.9194393","-97.0875573"
"3","01:46:00","39.1293403","-121.6379307"
"3","01:46:00","38.642383","-77.29738"
"3","01:46:00","45.53132","-122.65039"
"3","01:46:00","34.239657","-119.175573"
"3","01:46:00","40.217054","-111.663636"
"3","01:46:00","37.7839767","-122.4076791"
"3","01:46:00","37.1415784","-93.2945469"
"3","01:46:00","40.4239363","-111.885181"
"3","01:46:00","36.155500950425115","-115.33274692094092"
"3","01:46:00","29.653674","-82.380209"
"3","01:47:00","34.0763294","-118.3457652"
"3","01:47:00","32.9194393","-97.0875573"
"3","01:47:00","37.9835263","-84.5328292"
"3","01:47:00","30.455308","-88.888641"
"3","01:47:00","27.8932168","-82.3462811"
"3","01:47:00","42.3532388","-71.06414315"
"3","01:47:00","35.080101","-106.606903"
"3","01:47:00","36.340589","-94.176521"
"3","01:47:00","40.722243","-111.858035"
"3","01:47:00","43.0923974","-75.3164361"
"3","01:47:00","39.714372","-75.631315"
"3","01:47:00","40.700073","-111.887445"
"3","01:47:00","33.764463","-118.193337"
"3","01:47:00","47.67076072881864","-122.12111394602225"
"3","01:47:00","28.470092","-81.446234"
"3","01:47:00","47.612877","-122.335268"
"3","01:47:00","42.227631","-83.681855"
"3","01:47:00","39.591412","-104.964699"
"3","01:47:00","38.98438","-77.53734"
"3","01:47:00","34.239657","-119.175573"
"3","01:48:00","40.420047","-104.990909"
"3","01:48:00","32.1468719","-81.2546743"
"3","01:48:00","40.7259068","-73.997169"
"3","01:48:00","40.722243","-111.858035"
"3","01:48:00","38.603181","-90.453143"
"3","01:49:00","34.9498949","-120.4405859"
"3","01:49:00","37.796125","-122.27762"
"3","01:49:00","41.553422","-87.160109"
"3","01:49:00","34.0763294","-118.3457652"
"3","01:49:00","34.0763294","-118.3457652"
"3","01:49:00","33.9148759","-117.3324285"
"3","01:49:00","33.9946382","-117.9286821"
"3","01:49:00","33.9148759","-117.3324285"
"3","01:49:00","32.9194393","-97.0875573"
"3","01:49:00","28.5367801","-81.7323344"
"3","01:49:00","40.7578829","-73.9774594"
"3","01:49:00","33.98438","-84.423827"
"3","01:49:00","35.6256602","-120.6885113"
"3","01:49:00","39.131101","-119.773293"
"3","01:49:00","32.9194393","-97.0875573"
"3","01:49:00","38.98438","-77.53734"
"3","01:49:00","34.0763294","-118.3457652"
"3","01:49:00","37.3740182","-122.0330588"
"3","01:50:00","34.0669","-118.1343"
"3","01:50:00","45.522342","-122.681382"
"3","01:50:00","34.0763294","-118.3457652"
"3","01:50:00","37.827337","-122.251013"
"3","01:50:00","35.126949","-120.596588"
"3","01:50:00","29.564808","-98.4869417"
"3","01:50:00","30.2633455","-81.553895"
"3","01:50:00","33.9148759","-117.3324285"
"3","01:50:00","37.5673779","-77.4671905"
"3","01:50:00","47.827595","-122.27537"
"3","01:50:00","45.518313","-122.681145"
"3","01:50:00","45.539185","-122.87151"
"3","01:50:00","38.30253826335303","-85.55769896931851"
"3","01:50:00","34.0763294","-118.3457652"
"3","01:50:00","40.1467848","-82.9865032"
"3","01:50:00","29.564808","-98.4869417"
"3","01:50:00","28.307762","-82.70344"
"3","01:50:00","37.048076","-122.027594"
"3","01:50:00","40.307609","-111.7356703"
"3","01:50:00","45.522342","-122.681382"
"3","01:51:00","39.402607","-76.600516"
"3","01:51:00","34.104341","-118.291647"
"3","01:51:00","34.046466","-118.44799"
"3","01:51:00","34.131185","-80.880253"
"3","01:51:00","47.7029785","-122.3256851"
"3","01:51:00","37.890424","-122.298213"
"3","01:51:00","46.712405","-117.163915"
"3","01:51:00","40.45822","-106.819276"
"3","01:51:00","34.05952674429412","-118.41280917221042"
"3","01:51:00","30.455308","-88.888641"
"3","01:51:00","33.32881","-111.7980787"
"3","01:51:00","38.438552","-122.713037"
"3","01:51:00","36.1233016","-94.1565558"
"3","01:51:00","41.629182","-72.742883"
"3","01:52:00","33.844868","-118.261616"
"3","01:52:00","40.5361679","-105.0836613"
"3","01:52:00","34.131185","-80.880253"
"3","01:52:00","44.073481","-123.044107"
"3","01:52:00","46.001834","-123.916634"
"3","01:52:00","33.651914","-117.745406"
"3","01:52:00","33.913443","-118.0711063"
"3","01:52:00","34.144221","-118.757281"
"3","01:52:00","41.2246489","-111.9715894"
"3","01:52:00","42.1782119","-83.7594417"
"3","01:52:00","33.912795","-117.457583"
"3","01:52:00","32.9539","-96.8206"
"3","01:52:00","34.0763294","-118.3457652"
"3","01:52:00","37.288734","-121.989949"
"3","01:52:00","26.4567924","-80.1888443"
"3","01:52:00","42.102711","-88.296658"
"3","01:52:00","32.7386","-117.2149"
"3","01:52:00","33.9148759","-117.3324285"
"3","01:52:00","33.912795","-117.457583"
"3","01:52:00","42.4516","-83.345"
"3","01:53:00","33.116834","-95.587878"
"3","01:53:00","37.7758634","-122.5025861"
"3","01:53:00","34.0763294","-118.3457652"
"3","01:53:00","40.56988","-80.018865"
"3","01:53:00","32.9539","-96.8206"
"3","01:53:00","32.7386","-117.2149"
"3","01:53:00","39.591412","-104.964699"
"3","01:53:00","33.071452278266136","-96.6900859260184"
"3","01:53:00","35.6256602","-120.6885113"
"3","01:53:00","37.288734","-121.989949"
"3","01:53:00","33.071452278266136","-96.6900859260184"
"3","01:53:00","45.539185","-122.87151"
"3","01:53:00","39.591412","-104.964699"
"3","01:53:00","33.576814","-117.726697"
"3","01:53:00","36.0721661","-115.078921"
"3","01:53:00","36.0721661","-115.078921"
"3","01:53:00","40.092842","-75.397759"
"3","01:54:00","43.0923974","-75.3164361"
"3","01:54:00","46.2534334","-119.3120518"
"3","01:54:00","39.705802","-104.8228036"
"3","01:54:00","40.092842","-75.397759"
"3","01:54:00","33.53519","-112.261283"
"3","01:54:00","33.843803","-117.989349"
"3","01:54:00","32.18297857532985","-110.94361644013362"
"3","01:54:00","47.313284","-122.307637"
"3","01:54:00","41.963","-87.8072"
"3","01:54:00","40.5818103","-111.8916767"
"3","01:54:00","32.76878193708063","-117.1231933318841"
"3","01:54:00","35.126949","-120.596588"
"3","01:54:00","47.6168325","-122.2010429"
"3","01:54:00","47.7029785","-122.3256851"
"3","01:54:00","42.334633","-83.384298"
"3","01:54:00","33.62164737001311","-85.81075992842459"
"3","01:54:00","33.802282","-117.228274"
"3","01:54:00","40.99976","-73.662394"
"3","01:54:00","30.2633455","-81.553895"
"3","01:54:00","37.7031242","-121.8878849"
"3","01:54:00","21.2945221","-157.8533029"
"3","01:54:00","28.3697613","-81.5197128"
"3","01:55:00","42.490884","-83.485855"
"3","01:55:00","33.53519","-112.261283"
"3","01:55:00","41.1473","-104.8007"
"3","01:55:00","47.7029785","-122.3256851"
"3","01:55:00","37.901896","-122.302784"
"3","01:55:00","33.3853645","-111.9658986"
"3","01:55:00","37.278577","-121.950956"
"3","01:55:00","30.46263","-84.2124883"
"3","01:55:00","45.397321","-122.752177"
"3","01:55:00","37.8329817","-122.2920468"
"3","01:55:00","41.79181","-88.324692"
"3","01:55:00","34.144221","-118.757281"
"3","01:55:00","34.1482264","-118.2539406"
"3","01:55:00","34.05952674429412","-118.41280917221042"
"3","01:55:00","47.424115","-120.312148"
"3","01:55:00","46.001834","-123.916634"
"3","01:55:00","47.7029785","-122.3256851"
"3","01:55:00","33.1442811","-96.6760933"
"3","01:55:00","33.1442811","-96.6760933"
"3","01:55:00","37.7031242","-121.8878849"
"3","01:55:00","37.67345","-122.081223"
"3","01:55:00","38.233309","-122.637977"
"3","01:55:00","34.062599","-118.358101"
"3","01:56:00","46.2534334","-119.3120518"
"3","01:56:00","38.30253826335303","-85.55769896931851"
"3","01:56:00","38.603181","-90.453143"
"3","01:56:00","21.333703","-158.083456"
"3","01:56:00","32.9194393","-97.0875573"
"3","01:56:00","33.781127","-116.463103"
"3","01:56:00","34.0154382","-118.5001047"
"3","01:56:00","47.6168325","-122.2010429"
"3","01:56:00","44.044422","-121.314179"
"3","01:56:00","41.892359","-87.625153"
"3","01:56:00","21.31931486829786","-157.85791553064684"
"3","01:56:00","38.30253826335303","-85.55769896931851"
"3","01:56:00","42.1782119","-83.7594417"
"3","01:56:00","33.7459298","-84.3564179"
"3","01:56:00","34.0763294","-118.3457652"
"3","01:56:00","37.827337","-122.251013"
"3","01:56:00","34.074833","-117.552274"
"3","01:56:00","34.074833","-117.552274"
"3","01:57:00","46.2534334","-119.3120518"
"3","01:57:00","26.260397","-80.101066"
"3","01:57:00","35.3716414","-80.7248907"
"3","01:57:00","34.1389","-118.3617"
"3","01:57:00","47.6272951","-122.5216257"
"3","01:57:00","44.979394","-93.405526"
"3","01:57:00","37.6573","-113.082"
"3","01:57:00","36.1532","-115.3225"
"3","01:57:00","37.944426","-122.0641657"
"3","01:57:00","28.307762","-82.70344"
"3","01:57:00","32.867231","-96.772748"
"3","01:57:00","40.7578829","-73.9774594"
"3","01:57:00","37.41920238493712","-121.89557669623976"
"3","01:57:00","38.8004","-77.6168"
"3","01:57:00","34.076450601164375","-117.18795717425635"
"3","01:57:00","32.9194393","-97.0875573"
"3","01:57:00","37.485762","-122.228602"
"3","01:57:00","37.6573","-113.082"
"3","01:57:00","21.2945221","-157.8533029"
"3","01:57:00","34.07168213966709","-118.3493956356453"
"3","01:57:00","34.1023629","-118.341218"
"3","01:58:00","26.239268","-98.212377"
"3","01:58:00","25.790173","-80.140908"
"3","01:58:00","28.307762","-82.70344"
"3","01:58:00","33.62164737001311","-85.81075992842459"
"3","01:58:00","40.659457","-74.168304"
"3","01:58:00","38.634463","-121.50306"
"3","01:58:00","38.131317","-122.218748"
"3","01:58:00","25.790173","-80.140908"
"3","01:58:00","35.0631049391971","-80.81102472385834"
"3","01:58:00","37.856664","-122.253298"
"3","01:58:00","38.438552","-122.713037"
"3","01:58:00","37.8329817","-122.2920468"
"3","01:58:00","35.0631049391971","-80.81102472385834"
"3","01:59:00","34.0669","-118.1343"
"3","01:59:00","42.1782119","-83.7594417"
"3","01:59:00","34.0482686035968","-118.25893512329625"
"3","01:59:00","35.0631049391971","-80.81102472385834"
"3","01:59:00","46.39973","-116.99044"
"3","01:59:00","36.1532","-115.3225"
"3","01:59:00","28.3697613","-81.5197128"
"3","01:59:00","46.39973","-116.99044"
"3","01:59:00","39.652636","-80.000414"
"3","01:59:00","40.5305142","-111.8894438"
"3","01:59:00","44.9451","-92.9243"
"3","01:59:00","42.1782119","-83.7594417"
"3","01:59:00","38.674509","-90.41099"
"3","01:59:00","34.656741","-120.460614"
"3","01:59:00","28.307762","-82.70344"
"3","01:59:00","45.740889","-122.878776"
"3","01:59:00","35.109712","-92.430747"
"3","01:59:00","32.9103298","-96.8766663"
"3","01:59:00","36.340589","-94.176521"
"3","01:59:00","41.079859","-111.980491"
"3","01:59:00","34.239657","-119.175573"
"3","02:00:00","45.0317829","-92.9749161"
"3","02:00:00","40.651225","-111.942253"
"3","02:00:00","36.1532","-115.3225"
"3","02:00:00","47.6168325","-122.2010429"
"3","02:00:00","32.9194393","-97.0875573"
"3","02:00:00","34.7915","-92.229"
"3","02:00:00","46.39973","-116.99044"
"3","02:00:00","39.131101","-119.773293"
"3","02:00:00","33.771556","-116.955271"
"3","02:00:00","40.307609","-111.7356703"
"3","02:00:00","46.1825904","-119.1721191"
"3","02:00:00","37.7022787","-122.4715696"
"3","02:00:00","36.1532","-115.3225"
"3","02:00:00","41.3992471","-81.623842"
"3","02:00:00","46.2534334","-119.3120518"
"3","02:00:00","41.032177","-73.765699"
"3","02:00:00","40.58448","-111.935871"
"3","02:00:00","32.152076","-110.988002"
"3","02:00:00","37.7995644","-122.4600227"
"3","02:00:00","33.764463","-118.193337"
"3","02:00:00","33.134681","-117.19297"
"3","02:00:00","32.3535","-111.0887"
"3","02:00:00","33.641131","-117.595257"
"3","02:00:00","46.2534334","-119.3120518"
"3","02:00:00","34.9498949","-120.4405859"
"3","02:01:00","38.98438","-77.53734"
"3","02:01:00","33.641131","-117.595257"
"3","02:01:00","40.651225","-111.942253"
"3","02:01:00","34.0763294","-118.3457652"
"3","02:01:00","41.2246489","-111.9715894"
"3","02:01:00","37.890424","-122.298213"
"3","02:01:00","33.977982","-118.391664"
"3","02:01:00","32.76878193708063","-117.1231933318841"
"3","02:01:00","29.9115586","-95.7245583"
"3","02:01:00","34.1819851","-118.3140098"
"3","02:01:00","42.195686","-83.190259"
"3","02:01:00","38.7747713","-121.2703179"
"3","02:01:00","34.239657","-119.175573"
"3","02:01:00","37.7022787","-122.4715696"
"3","02:01:00","38.0028476","-122.5450271"
"3","02:01:00","34.1819851","-118.3140098"
"3","02:01:00","38.0028476","-122.5450271"
"3","02:01:00","34.656741","-120.460614"
"3","02:01:00","40.5305142","-111.8894438"
"3","02:02:00","37.756222","-122.4213112"
"3","02:02:00","41.9297606","-87.7110994"
"3","02:02:00","40.659457","-74.168304"
"3","02:02:00","34.424702","-119.7062"
"3","02:02:00","42.321051","-83.429511"
"3","02:02:00","33.584467","-111.923347"
"3","02:02:00","33.781127","-116.463103"
"3","02:02:00","33.1499553","-96.8393978"
"3","02:02:00","32.678219","-97.401457"
"3","02:02:00","37.3252895","-121.8151578"
"3","02:02:00","38.603181","-90.453143"
"3","02:02:00","38.7747713","-121.2703179"
"3","02:02:00","46.2534334","-119.3120518"
"3","02:02:00","38.51877718079387","-122.78229776417584"
"3","02:02:00","41.2608065","-96.1889477"
"3","02:02:00","34.104341","-118.291647"
"3","02:02:00","37.7031242","-121.8878849"
"3","02:02:00","38.581653","-121.5012564"
"3","02:02:00","38.603181","-90.453143"
"3","02:02:00","34.183604","-118.312151"
"3","02:02:00","39.76002","-121.846577"
"3","02:02:00","37.7645866","-122.2433868"
"3","02:02:00","45.59058","-122.755646"
"3","02:02:00","46.2534334","-119.3120518"
"3","02:02:00","46.39973","-116.99044"
"3","02:02:00","28.4737818","-81.4673212"
"3","02:03:00","47.300596","-122.575707"
"3","02:03:00","36.011688","-115.175798"
"3","02:03:00","47.832577","-122.280222"
"3","02:03:00","43.9615","-92.4551"
"3","02:03:00","34.07168213966709","-118.3493956356453"
"3","02:03:00","44.8540012","-93.4255742"
"3","02:03:00","44.073481","-123.044107"
"3","02:03:00","34.8628861","-111.7969929"
"3","02:03:00","38.603181","-90.453143"
"3","02:03:00","30.414662460710982","-97.65077568916352"
"3","02:03:00","47.7559072","-122.1566138"
"3","02:03:00","32.9194393","-97.0875573"
"3","02:03:00","33.298832","-111.89948"
"3","02:03:00","28.4737818","-81.4673212"
"3","02:03:00","30.255806","-97.763442"
"3","02:03:00","44.073481","-123.044107"
"3","02:03:00","37.7031242","-121.8878849"
"3","02:03:00","37.7632","-121.956"
"3","02:03:00","34.104341","-118.291647"
"3","02:03:00","47.827595","-122.27537"
"3","02:03:00","37.251378","-121.862778"
"3","02:03:00","40.539478","-111.980661"
"3","02:03:00","32.76878193708063","-117.1231933318841"
"3","02:04:00","33.759757","-118.114051"
"3","02:04:00","38.603181","-90.453143"
"3","02:04:00","47.5826","-122.3864"
"3","02:04:00","37.6507","-122.1008"
"3","02:04:00","34.0763294","-118.3457652"
"3","02:04:00","34.07168213966709","-118.3493956356453"
"3","02:04:00","42.102711","-88.296658"
"3","02:04:00","37.856664","-122.253298"
"3","02:04:00","34.280935","-119.292195"
"3","02:04:00","37.7843985","-122.4056104"
"3","02:04:00","30.19804","-97.76955"
"3","02:04:00","34.0763294","-118.3457652"
"3","02:04:00","38.603181","-90.453143"
"3","02:04:00","47.7127","-122.18"
"3","02:04:00","37.7031242","-121.8878849"
"3","02:04:00","37.781574","-122.421996"
"3","02:04:00","28.4737818","-81.4673212"
"3","02:04:00","36.16865","-115.291203"
"3","02:05:00","34.1482264","-118.2539406"
"3","02:05:00","38.603181","-90.453143"
"3","02:05:00","37.41920238493712","-121.89557669623976"
"3","02:05:00","32.26785","-90.140644"
"3","02:05:00","34.1429649","-118.2572692"
"3","02:05:00","32.9194393","-97.0875573"
"3","02:05:00","33.759757","-118.114051"
"3","02:05:00","47.6168325","-122.2010429"
"3","02:05:00","34.424702","-119.7062"
"3","02:05:00","38.603181","-90.453143"
"3","02:05:00","27.23345","-82.492363"
"3","02:05:00","34.1482264","-118.2539406"
"3","02:05:00","32.9194393","-97.0875573"
"3","02:05:00","43.9615","-92.4551"
"3","02:05:00","34.7027291","-118.1801334"
"3","02:05:00","41.2246489","-111.9715894"
"3","02:05:00","41.21062","-81.438491"
"3","02:06:00","40.07233","-88.251266"
"3","02:06:00","44.959705","-92.692713"
"3","02:06:00","37.729008","-122.4764115"
"3","02:06:00","37.944426","-122.0641657"
"3","02:06:00","42.490884","-83.485855"
"3","02:06:00","34.040371","-84.677465"
"3","02:06:00","35.25995","-81.110504"
"3","02:06:00","47.0406","-122.9307"
"3","02:06:00","37.7843985","-122.4056104"
"3","02:06:00","37.901896","-122.302784"
"3","02:06:00","27.23345","-82.492363"
"3","02:06:00","44.9451","-92.9243"
"3","02:06:00","33.5637387","-117.2022188"
"3","02:06:00","37.901896","-122.302784"
"3","02:06:00","27.23345","-82.492363"
"3","02:06:00","27.23345","-82.492363"
"3","02:06:00","33.0015604","-96.9708467"
"3","02:06:00","40.017287","-105.254425"
"3","02:06:00","34.0453","-118.4525"
"3","02:06:00","37.7031242","-121.8878849"
"3","02:06:00","33.0015604","-96.9708467"
"3","02:06:00","32.9194393","-97.0875573"
"3","02:06:00","29.605484","-98.2704325"
"3","02:06:00","40.437302","-122.290497"
"3","02:06:00","41.418821","-82.671218"
"3","02:06:00","37.5540212","-121.9795146"
"3","02:06:00","33.130168","-96.723724"
"3","02:07:00","32.9194393","-97.0875573"
"3","02:07:00","39.6806","-75.6513"
"3","02:07:00","40.1467848","-82.9865032"
"3","02:07:00","37.3891813","-121.9830199"
"3","02:07:00","32.803797","-97.430035"
"3","02:07:00","35.140237","-80.74133"
"3","02:07:00","37.3891813","-121.9830199"
"3","02:07:00","26.011564","-80.359542"
"3","02:07:00","33.5637387","-117.2022188"
"3","02:07:00","47.7559072","-122.1566138"
"3","02:07:00","37.729008","-122.4764115"
"3","02:07:00","33.6586634","-111.9325284"
"3","02:07:00","33.759757","-118.114051"
"3","02:07:00","37.796125","-122.27762"
"3","02:08:00","37.3891813","-121.9830199"
"3","02:08:00","45.019378","-93.481198"
"3","02:08:00","34.0453","-118.4525"
"3","02:08:00","47.468292","-120.331338"
"3","02:08:00","32.9194393","-97.0875573"
"3","02:08:00","26.011564","-80.359542"
"3","02:08:00","32.9194393","-97.0875573"
"3","02:08:00","33.556003","-117.685182"
"3","02:08:00","31.27720667174664","-92.44975405396798"
"3","02:08:00","40.7751676","-73.9819053"
"3","02:08:00","33.556003","-117.685182"
"3","02:08:00","41.921318","-87.66524"
"3","02:08:00","32.9103298","-96.8766663"
"3","02:08:00","34.1482264","-118.2539406"
"3","02:09:00","32.9194393","-97.0875573"
"3","02:09:00","32.8578","-96.8945"
"3","02:09:00","38.98438","-77.53734"
"3","02:09:00","47.832577","-122.280222"
"3","02:09:00","42.227631","-83.681855"
"3","02:09:00","28.6019533","-81.3640295"
"3","02:09:00","40.657223","-73.671829"
"3","02:09:00","31.27720667174664","-92.44975405396798"
"3","02:09:00","45.5354436","-122.6227967"
"3","02:09:00","37.796125","-122.27762"
"3","02:09:00","32.9194393","-97.0875573"
"3","02:09:00","34.10884","-118.19353"
"3","02:09:00","37.944426","-122.0641657"
"3","02:09:00","34.10884","-118.19353"
"3","02:09:00","28.3697613","-81.5197128"
"3","02:10:00","34.418229","-119.697225"
"3","02:10:00","45.522342","-122.681382"
"3","02:10:00","32.9194393","-97.0875573"
"3","02:10:00","47.498808","-122.203406"
"3","02:10:00","46.712405","-117.163915"
"3","02:10:00","40.307609","-111.7356703"
"3","02:10:00","32.9194393","-97.0875573"
"3","02:10:00","36.249292","-115.243642"
"3","02:10:00","45.6589221","-122.5847921"
"3","02:10:00","41.1473","-104.8007"
"3","02:10:00","36.8073474","-119.6923755"
"3","02:10:00","40.619136","-111.981124"
"3","02:10:00","45.59058","-122.755646"
"3","02:10:00","37.048076","-122.027594"
"3","02:10:00","47.6168325","-122.2010429"
"3","02:10:00","40.420047","-104.990909"
"3","02:10:00","37.827337","-122.251013"
"3","02:10:00","33.0990904","-96.8120989"
"3","02:10:00","39.6806","-75.6513"
"3","02:11:00","34.0763294","-118.3457652"
"3","02:11:00","34.0763294","-118.3457652"
"3","02:11:00","40.437302","-122.290497"
"3","02:11:00","33.21572","-96.66311"
"3","02:11:00","47.664779","-122.312804"
"3","02:11:00","38.9177111","-77.2212809"
"3","02:11:00","36.061226","-115.0439687"
"3","02:11:00","38.527349","-90.362731"
"3","02:11:00","38.652116","-90.563446"
"3","02:11:00","38.652116","-90.563446"
"3","02:11:00","38.652116","-90.563446"
"3","02:11:00","35.757901","-78.734872"
"3","02:11:00","36.813182157488285","-119.71045860853762"
"3","02:11:00","47.832577","-122.280222"
"3","02:12:00","34.1538","-118.4662"
"3","02:12:00","39.217348","-121.063131"
"3","02:12:00","32.1468719","-81.2546743"
"3","02:12:00","33.771556","-116.955271"
"3","02:12:00","40.1467848","-82.9865032"
"3","02:12:00","30.387726","-97.739624"
"3","02:12:00","40.1467848","-82.9865032"
"3","02:12:00","39.5598396","-104.9916628"
"3","02:12:00","33.21572","-96.66311"
"3","02:12:00","39.131101","-119.773293"
"3","02:12:00","29.462618","-98.618324"
"3","02:12:00","39.5598396","-104.9916628"
"3","02:12:00","34.708827","-92.406156"
"3","02:12:00","47.7559072","-122.1566138"
"3","02:12:00","41.1473","-104.8007"
"3","02:12:00","41.7532006","-111.8318209"
"3","02:13:00","33.771556","-116.955271"
"3","02:13:00","41.696783","-86.194577"
"3","02:13:00","34.0763294","-118.3457652"
"3","02:13:00","37.7031242","-121.8878849"
"3","02:13:00","36.024325","-114.967082"
"3","02:13:00","32.9194393","-97.0875573"
"3","02:13:00","30.601351","-87.11912"
"3","02:13:00","45.7684","-122.5456"
"3","02:13:00","38.603181","-90.453143"
"3","02:13:00","45.5905673","-122.7576138"
"3","02:13:00","33.6966534","-117.8311981"
"3","02:14:00","41.7532006","-111.8318209"
"3","02:14:00","30.2633455","-81.553895"
"3","02:14:00","42.227631","-83.681855"
"3","02:14:00","31.7279597","-106.3074884"
"3","02:14:00","42.059116","-80.087266"
"3","02:14:00","30.387726","-97.739624"
"3","02:14:00","39.525364","-119.779494"
"3","02:14:00","40.3756354","-111.9231455"
"3","02:14:00","47.701935","-122.342656"
"3","02:14:00","30.601351","-87.11912"
"3","02:14:00","28.470092","-81.446234"
"3","02:14:00","37.404989","-122.109561"
"3","02:14:00","37.3252895","-121.8151578"
"3","02:14:00","37.6834","-121.7668"
"3","02:14:00","33.781127","-116.463103"
"3","02:14:00","33.21572","-96.66311"
"3","02:14:00","37.695116","-122.083222"
"3","02:14:00","47.612877","-122.335268"
"3","02:14:00","32.9194393","-97.0875573"
"3","02:15:00","44.791416","-93.209682"
"3","02:15:00","37.6834","-121.7668"
"3","02:15:00","47.543655","-122.0198687"
"3","02:15:00","33.134681","-117.19297"
"3","02:15:00","38.8035642","-121.2073066"
"3","02:15:00","47.7559072","-122.1566138"
"3","02:15:00","33.781127","-116.463103"
"3","02:15:00","34.104341","-118.291647"
"3","02:15:00","35.052701","-85.311152"
"3","02:15:00","34.104341","-118.291647"
"3","02:15:00","47.701935","-122.342656"
"3","02:15:00","37.3253304","-121.9478324"
"3","02:15:00","37.695116","-122.083222"
"3","02:15:00","41.1473","-104.8007"
"3","02:15:00","34.1819851","-118.3140098"
"3","02:16:00","32.9194393","-97.0875573"
"3","02:16:00","28.6019533","-81.3640295"
"3","02:16:00","41.1473","-104.8007"
"3","02:16:00","40.831322","-73.093938"
"3","02:16:00","47.565329","-122.629949"
"3","02:16:00","37.944426","-122.0641657"
"3","02:16:00","47.543655","-122.0198687"
"3","02:16:00","47.67076072881864","-122.12111394602225"
"3","02:16:00","38.108265","-85.671596"
"3","02:16:00","21.2945221","-157.8533029"
"3","02:17:00","34.0763294","-118.3457652"
"3","02:17:00","41.21062","-81.438491"
"3","02:17:00","34.1482264","-118.2539406"
"3","02:17:00","40.4239363","-111.885181"
"3","02:17:00","32.9194393","-97.0875573"
"3","02:17:00","33.5637387","-117.2022188"
"3","02:17:00","28.464702","-81.306124"
"3","02:17:00","34.6975","-118.1434"
"3","02:17:00","36.1139885","-115.198058"
"3","02:17:00","28.555613","-81.200714"
"3","02:18:00","37.7645866","-122.2433868"
"3","02:18:00","32.1468719","-81.2546743"
"3","02:18:00","34.419448","-119.699677"
"3","02:18:00","40.217054","-111.663636"
"3","02:18:00","46.712405","-117.163915"
"3","02:18:00","45.4932325","-122.5766053"
"3","02:18:00","47.313284","-122.307637"
"3","02:18:00","45.397321","-122.752177"
"3","02:18:00","37.3740182","-122.0330588"
"3","02:18:00","46.2727553","-119.1826902"
"3","02:18:00","37.6379832","-122.4178457"
"3","02:18:00","34.0154382","-118.5001047"
"3","02:19:00","30.1001","-95.4426"
"3","02:19:00","37.3253304","-121.9478324"
"3","02:19:00","34.0763294","-118.3457652"
"3","02:19:00","37.944426","-122.0641657"
"3","02:19:00","30.2633455","-81.553895"
"3","02:19:00","40.7661726","-111.9036223"
"3","02:19:00","38.233309","-122.637977"
"3","02:19:00","34.419448","-119.699677"
"3","02:19:00","26.849888","-80.094903"
"3","02:19:00","28.555613","-81.200714"
"3","02:19:00","33.584467","-111.923347"
"3","02:19:00","41.146799","-95.971262"
"3","02:19:00","44.9439786","-123.0346356"
"3","02:19:00","41.642405","-91.510051"
"3","02:19:00","44.053766","-91.636782"
"3","02:19:00","43.040086","-88.183404"
"3","02:19:00","44.053766","-91.636782"
"3","02:19:00","46.2727553","-119.1826902"
"3","02:19:00","40.651225","-111.942253"
"3","02:19:00","37.944426","-122.0641657"
"3","02:19:00","33.694769","-117.888913"
"3","02:20:00","30.1208","-95.3768"
"3","02:20:00","28.464702","-81.306124"
"3","02:20:00","30.530236","-97.815308"
"3","02:20:00","40.73114","-74.001535"
"3","02:20:00","45.53132","-122.65039"
"3","02:20:00","44.941984","-122.985087"
"3","02:20:00","34.1819851","-118.3140098"
"3","02:20:00","32.767371","-117.166043"
"3","02:20:00","32.915209","-117.117578"
